CustomerID,Name,Email,Phone,City,Age,Gender,Income,Membership,State,Country
6377,Eva,eva@gmail.com,987-654-3210,New York,25.0,,60000,Platinum,Wisconsin,Micronesia
3533,David,david@gmail.com,,Chicago,40.0,Female,45000,Platinum,South Dakota,Tuvalu
2692,Grace,grace@gmail.com,555-555-5555,Los Angeles,30.0,Female,30000,Silver,Nevada,Mauritania
5199,Bob,bob@gmail.com,,Houston,40.0,Male,75000,Silver,North Dakota,Serbia
5127,David,david@gmail.com,555-555-5555,Houston,40.0,Male,Unknown,Silver,Massachusetts,Rwanda
7214,David,david@gmail.com,,Los Angeles,,Female,75000,Silver,Illinois,Honduras
3157,Charlie,charlie@gmail.com,123-456-7890,Phoenix,30.0,Other,30000,Basic,Arkansas,Tunisia
9034,Grace,grace@gmail.com,987-654-3210,,35.0,Male,45000,Gold,Minnesota,Tokelau
2034,Bob,bob@gmail.com,,Houston,40.0,Other,45000,Gold,Louisiana,Haiti
220,Alice,alice@gmail.com,,Houston,35.0,Male,75000,Silver,Nevada,Madagascar
9957,Charlie,charlie@gmail.com,987-654-3210,New York,25.0,Male,75000,Silver,Mississippi,Korea
5765,Alice,alice@gmail.com,,Phoenix,25.0,Male,75000,,California,Maldives
8211,Eva,eva@gmail.com,123-456-7890,Phoenix,25.0,Female,75000,Gold,Delaware,Tanzania
9422,Alice,alice@gmail.com,987-654-3210,Chicago,35.0,Female,60000,Platinum,Minnesota,Myanmar
2660,Bob,bob@gmail.com,987-654-3210,Houston,25.0,Female,60000,,Tennessee,Norway
1107,Eva,eva@gmail.com,,,30.0,Male,30000,Platinum,West Virginia,Togo
8333,Grace,grace@gmail.com,987-654-3210,Los Angeles,30.0,Female,60000,,Missouri,Switzerland
1883,Bob,bob@gmail.com,,Phoenix,45.0,Male,60000,Platinum,Rhode Island,Iraq
7549,Frank,frank@gmail.com,555-555-5555,new york,35.0,Male,75000,Basic,New York,Congo
1625,Bob,bob@gmail.com,,Los Angeles,,Male,45000,Basic,Arizona,Congo
6639,Alice,alice@gmail.com,,,30.0,Female,45000,Basic,Georgia,Cook Islands
5480,Alice,alice@gmail.com,,Los Angeles,30.0,Female,45000,Silver,Mississippi,Rwanda
2371,Bob,bob@gmail.com,555-555-5555,Phoenix,35.0,Male,30000,Silver,Vermont,Cambodia
7911,Grace,grace@gmail.com,123-456-7890,Houston,45.0,Male,75000,Platinum,Ohio,Kuwait
5546,David,david@gmail.com,555-555-5555,New York,45.0,Female,75000,Silver,New Mexico,Lao People's Democratic Republic
934,Charlie,charlie@gmail.com,123-456-7890,Houston,,Male,60000,Gold,Wisconsin,Kyrgyz Republic
7082,Eva,eva@gmail.com,555-555-5555,Los Angeles,30.0,Other,60000,,Mississippi,Tonga
945,Frank,frank@gmail.com,,Los Angeles,30.0,Other,45000,Basic,Michigan,South Africa
8341,Bob,bob@gmail.com,123-456-7890,Chicago,40.0,Female,75000,Basic,North Carolina,Czech Republic
4462,Alice,alice@gmail.com,,Houston,30.0,Female,,Platinum,West Virginia,Mauritania
3512,Alice,alice@gmail.com,123-456-7890,Phoenix,35.0,Female,60000,Basic,Ohio,Honduras
7538,Bob,bob@gmail.com,,,30.0,Male,60000,Basic,Idaho,Togo
508,David,david@gmail.com,123-456-7890,Houston,45.0,Male,30000,Basic,South Carolina,Nigeria
7499,Bob,bob@gmail.com,987-654-3210,Los Angeles,45.0,Male,75000,Basic,New Mexico,Lao People's Democratic Republic
5726,Alice,alice@gmail.com,123-456-7890,Houston,35.0,Other,60000,Platinum,Missouri,Bahamas
3779,Frank,frank@gmail.com,555-555-5555,Phoenix,35.0,Female,1000000,Gold,Mississippi,Dominica
6100,David,david@gmail.com,,Phoenix,30.0,Male,60000,Basic,Alaska,Liberia
7096,Alice,alice@gmail.com,123-456-7890,Chicago,40.0,Female,45000,Gold,Idaho,Cyprus
2698,Bob,bob@gmail.com,987-654-3210,Houston,40.0,Male,60000,Basic,Alabama,Cocos (Keeling) Islands
8433,David,david@gmail.com,987-654-3210,New York,35.0,Female,1000000,Basic,Texas,Guam
9490,Frank,frank@gmail.com,987-654-3210,Houston,25.0,Male,75000,Gold,Wyoming,Netherlands Antilles
3988,David,david@gmail.com,987-654-3210,New York,45.0,Female,30000,Gold,Connecticut,Rwanda
2347,Charlie,charlie@gmail.com,123-456-7890,New York,30.0,Male,45000,Silver,California,Sudan
5458,Grace,grace@gmail.com,123-456-7890,Chicago,25.0,Female,45000,Platinum,Arizona,Bahrain
3535,Eva,eva@gmail.com,123-456-7890,,35.0,Male,Unknown,Platinum,New Hampshire,Oman
6318,Charlie,charlie@gmail.com,,Houston,30.0,Male,75000,,Rhode Island,Nigeria
3911,David,david@gmail.com,123-456-7890,new york,45.0,Female,Unknown,Gold,Utah,Kiribati
1115,Grace,grace@gmail.com,987-654-3210,Chicago,45.0,Female,30000,Basic,Louisiana,Armenia
7776,Eva,eva@gmail.com,,Los Angeles,40.0,,,Gold,Massachusetts,United States of America
4869,Bob,bob@gmail.com,987-654-3210,new york,30.0,Female,30000,Basic,Kansas,Syrian Arab Republic
5792,Frank,frank@gmail.com,,Phoenix,,Female,45000,Basic,Louisiana,Anguilla
8744,Grace,grace@gmail.com,555-555-5555,new york,30.0,Other,30000,Platinum,Utah,Cameroon
3545,Bob,bob@gmail.com,,Los Angeles,45.0,Female,30000,,Arkansas,China
5930,Grace,grace@gmail.com,,New York,40.0,Female,1000000,Basic,Montana,Turkey
4506,Bob,bob@gmail.com,987-654-3210,new york,25.0,Female,30000,Silver,Idaho,French Southern Territories
1863,Alice,alice@gmail.com,,Los Angeles,,Other,30000,Gold,Oregon,Antarctica (the territory South of 60 deg S)
3389,Eva,eva@gmail.com,,Houston,25.0,Female,,,Illinois,Cuba
3586,Bob,bob@gmail.com,987-654-3210,New York,25.0,Female,75000,Gold,South Dakota,Mongolia
5653,Eva,eva@gmail.com,123-456-7890,Houston,,Male,60000,Platinum,West Virginia,Wallis and Futuna
3402,Grace,grace@gmail.com,,Houston,40.0,Female,30000,,Maryland,Equatorial Guinea
252,Bob,bob@gmail.com,123-456-7890,Los Angeles,,Male,75000,Silver,Arkansas,Serbia
9713,Charlie,charlie@gmail.com,987-654-3210,Phoenix,25.0,Male,60000,Gold,Idaho,Uzbekistan
9195,David,david@gmail.com,555-555-5555,Houston,25.0,Female,45000,Gold,Texas,Cuba
9760,Eva,eva@gmail.com,,Houston,,Female,45000,Gold,South Dakota,Chad
8597,Alice,alice@gmail.com,,Houston,25.0,Male,60000,Silver,Oklahoma,Indonesia
699,David,david@gmail.com,555-555-5555,,45.0,Male,60000,Gold,Nevada,Bosnia and Herzegovina
9349,Eva,eva@gmail.com,123-456-7890,New York,25.0,Male,Unknown,Gold,Arkansas,Qatar
2036,Charlie,charlie@gmail.com,987-654-3210,,45.0,Male,75000,Gold,Texas,Mayotte
6573,Alice,alice@gmail.com,,Phoenix,35.0,Male,75000,Silver,Oklahoma,Finland
9112,Frank,frank@gmail.com,123-456-7890,new york,30.0,Male,75000,Basic,Indiana,Iran
2633,Frank,frank@gmail.com,987-654-3210,new york,,Male,75000,Gold,Rhode Island,Belgium
228,Charlie,charlie@gmail.com,555-555-5555,new york,25.0,Female,75000,Silver,Indiana,Cameroon
6138,Frank,frank@gmail.com,,Chicago,45.0,Male,Unknown,Basic,California,Zimbabwe
2272,Grace,grace@gmail.com,123-456-7890,Chicago,35.0,Male,60000,Platinum,North Carolina,Singapore
4910,Alice,alice@gmail.com,123-456-7890,New York,,Other,60000,Basic,New Jersey,Kiribati
1585,Bob,bob@gmail.com,123-456-7890,Chicago,25.0,Female,75000,Silver,Indiana,Dominica
3401,Charlie,charlie@gmail.com,987-654-3210,new york,35.0,Male,30000,Gold,Maryland,Martinique
7752,Bob,bob@gmail.com,987-654-3210,Houston,25.0,Male,75000,Gold,Louisiana,Korea
206,David,david@gmail.com,123-456-7890,,30.0,Female,,Basic,Ohio,French Guiana
9289,Grace,grace@gmail.com,,Phoenix,40.0,Male,45000,Basic,Kansas,Macao
6474,Charlie,charlie@gmail.com,123-456-7890,Phoenix,35.0,Female,75000,Basic,Georgia,Tajikistan
5007,Eva,eva@gmail.com,987-654-3210,,40.0,Male,30000,Basic,Kansas,Papua New Guinea
3768,Bob,bob@gmail.com,,new york,25.0,,75000,Basic,Idaho,Cameroon
7308,Charlie,charlie@gmail.com,,Phoenix,40.0,Female,60000,Silver,Utah,Iran
4980,Bob,bob@gmail.com,123-456-7890,New York,,Male,75000,Basic,Hawaii,Netherlands Antilles
1001,Grace,grace@gmail.com,123-456-7890,Phoenix,40.0,Male,30000,,Colorado,Bermuda
5305,Frank,frank@gmail.com,555-555-5555,Phoenix,,Female,Unknown,Gold,Connecticut,Korea
5762,Alice,alice@gmail.com,123-456-7890,Phoenix,25.0,Male,45000,Gold,Nevada,Honduras
1094,Eva,eva@gmail.com,987-654-3210,Houston,40.0,Male,75000,Gold,Minnesota,San Marino
4657,Alice,alice@gmail.com,,Chicago,40.0,Male,60000,Silver,South Dakota,Qatar
4960,David,david@gmail.com,,,45.0,Female,75000,Silver,Massachusetts,Western Sahara
3769,Grace,grace@gmail.com,123-456-7890,,25.0,Female,30000,Platinum,Indiana,Norfolk Island
4532,Charlie,charlie@gmail.com,123-456-7890,Phoenix,,Male,75000,Gold,Wisconsin,Albania
8775,Charlie,charlie@gmail.com,,New York,25.0,Female,75000,Gold,New Mexico,Macedonia
4662,Charlie,charlie@gmail.com,987-654-3210,Phoenix,40.0,Female,60000,,Louisiana,Seychelles
2089,Frank,frank@gmail.com,123-456-7890,Phoenix,30.0,Other,60000,Gold,Oregon,Lithuania
2427,Alice,alice@gmail.com,987-654-3210,Phoenix,40.0,Female,45000,Silver,Michigan,Austria
9281,Bob,bob@gmail.com,,new york,45.0,Other,,Basic,Connecticut,New Zealand
5854,Alice,alice@gmail.com,,Houston,25.0,,75000,Silver,Kansas,New Zealand
9803,Alice,alice@gmail.com,123-456-7890,Los Angeles,40.0,Male,75000,,South Carolina,Cayman Islands
1719,Charlie,charlie@gmail.com,555-555-5555,Chicago,45.0,Female,,Basic,Arizona,Bermuda
1616,Charlie,charlie@gmail.com,987-654-3210,new york,40.0,Male,45000,Basic,Illinois,Mozambique
8056,Charlie,charlie@gmail.com,,,,Female,75000,Platinum,Oklahoma,Gabon
3104,Charlie,charlie@gmail.com,123-456-7890,,,Male,75000,Silver,Kansas,Vanuatu
579,David,david@gmail.com,,Los Angeles,40.0,Female,1000000,Basic,Maryland,Holy See (Vatican City State)
1688,Eva,eva@gmail.com,,Chicago,,Male,60000,Platinum,Texas,British Virgin Islands
3718,Frank,frank@gmail.com,555-555-5555,Los Angeles,40.0,Male,60000,Gold,Wyoming,Lebanon
1634,David,david@gmail.com,,new york,25.0,Male,30000,Silver,North Dakota,Macedonia
9783,Charlie,charlie@gmail.com,,Phoenix,45.0,Other,30000,Basic,North Carolina,Albania
1411,Eva,eva@gmail.com,987-654-3210,Chicago,25.0,Male,60000,Gold,Georgia,Benin
6159,Alice,alice@gmail.com,123-456-7890,Chicago,30.0,Female,30000,Platinum,Louisiana,Philippines
1084,Grace,grace@gmail.com,123-456-7890,Houston,35.0,Male,30000,Platinum,South Carolina,Mali
4267,Eva,eva@gmail.com,987-654-3210,new york,40.0,Female,1000000,Gold,Massachusetts,New Caledonia
6205,Bob,bob@gmail.com,987-654-3210,New York,25.0,Male,1000000,Silver,Tennessee,French Polynesia
9396,Alice,alice@gmail.com,,Phoenix,40.0,Male,45000,Platinum,Oregon,Syrian Arab Republic
5637,Alice,alice@gmail.com,987-654-3210,New York,,,75000,Gold,New Hampshire,Jersey
9557,David,david@gmail.com,987-654-3210,new york,45.0,Male,Unknown,Platinum,Michigan,Russian Federation
303,Charlie,charlie@gmail.com,123-456-7890,Chicago,35.0,Male,60000,Basic,New Hampshire,Syrian Arab Republic
9927,Charlie,charlie@gmail.com,123-456-7890,,,Female,45000,Gold,Idaho,Oman
1989,Eva,eva@gmail.com,987-654-3210,Los Angeles,45.0,Female,30000,,Iowa,Vietnam
70,Grace,grace@gmail.com,987-654-3210,new york,35.0,,30000,Silver,Washington,Serbia
1926,Charlie,charlie@gmail.com,123-456-7890,New York,40.0,Female,75000,,Connecticut,Qatar
1030,Charlie,charlie@gmail.com,987-654-3210,Chicago,35.0,Female,45000,Silver,New Mexico,Comoros
9364,Charlie,charlie@gmail.com,,Houston,45.0,Male,75000,Silver,Tennessee,Guernsey
2560,Alice,alice@gmail.com,,,,Female,60000,Platinum,North Dakota,Bangladesh
924,Eva,eva@gmail.com,123-456-7890,Los Angeles,35.0,Female,45000,Basic,Utah,New Zealand
2664,Eva,eva@gmail.com,555-555-5555,New York,,Male,30000,Gold,Utah,Cameroon
5337,Alice,alice@gmail.com,,Los Angeles,45.0,Female,45000,Basic,Tennessee,Trinidad and Tobago
8180,Grace,grace@gmail.com,,new york,,Male,Unknown,Gold,Pennsylvania,Mongolia
2746,Eva,eva@gmail.com,987-654-3210,,40.0,Female,Unknown,Platinum,Indiana,Mongolia
330,Alice,alice@gmail.com,123-456-7890,,45.0,Male,30000,Basic,New Jersey,Bulgaria
8069,Frank,frank@gmail.com,123-456-7890,Houston,,Male,30000,Basic,Nevada,Philippines
1923,Eva,eva@gmail.com,555-555-5555,Phoenix,25.0,Female,75000,,Wyoming,Poland
7350,Frank,frank@gmail.com,,New York,40.0,Male,45000,Platinum,Alabama,Turks and Caicos Islands
7022,Eva,eva@gmail.com,,New York,,Male,75000,Platinum,Arkansas,Moldova
5508,Charlie,charlie@gmail.com,987-654-3210,Chicago,,Male,60000,Silver,Utah,Martinique
4316,Grace,grace@gmail.com,,New York,40.0,Male,75000,Gold,New York,Svalbard & Jan Mayen Islands
9012,Grace,grace@gmail.com,987-654-3210,Chicago,,Male,30000,,Hawaii,Czech Republic
7095,Charlie,charlie@gmail.com,123-456-7890,new york,30.0,Female,,Silver,Hawaii,Mali
157,Eva,eva@gmail.com,123-456-7890,Los Angeles,30.0,Male,30000,Platinum,Colorado,Guadeloupe
6602,Alice,alice@gmail.com,987-654-3210,new york,30.0,Female,30000,Basic,Tennessee,Grenada
1324,Alice,alice@gmail.com,123-456-7890,Los Angeles,30.0,Female,45000,Silver,South Dakota,Ecuador
2609,Grace,grace@gmail.com,987-654-3210,Phoenix,45.0,Female,1000000,Silver,Michigan,Bhutan
3538,David,david@gmail.com,987-654-3210,,40.0,Male,30000,Silver,Hawaii,Norfolk Island
9350,Bob,bob@gmail.com,555-555-5555,Los Angeles,30.0,Female,Unknown,Basic,Minnesota,Saint Kitts and Nevis
6046,Eva,eva@gmail.com,987-654-3210,Houston,30.0,,30000,Silver,North Carolina,Philippines
6526,Frank,frank@gmail.com,,Phoenix,40.0,Male,30000,Basic,Connecticut,Congo
5586,Alice,alice@gmail.com,,Houston,25.0,Female,75000,Silver,Montana,Qatar
3430,Alice,alice@gmail.com,987-654-3210,Chicago,45.0,Male,Unknown,Silver,Utah,Martinique
8221,Frank,frank@gmail.com,987-654-3210,new york,35.0,Male,75000,Silver,Maine,Bermuda
8704,Charlie,charlie@gmail.com,987-654-3210,Phoenix,35.0,Male,45000,,Missouri,Mozambique
4842,Grace,grace@gmail.com,123-456-7890,Houston,40.0,Female,Unknown,Basic,Maine,Norway
3667,Grace,grace@gmail.com,123-456-7890,,,Female,30000,Platinum,Georgia,Antigua and Barbuda
9381,Charlie,charlie@gmail.com,555-555-5555,Phoenix,,Male,45000,Silver,Kentucky,Iran
7358,Charlie,charlie@gmail.com,555-555-5555,New York,40.0,Male,60000,Basic,Colorado,Falkland Islands (Malvinas)
7754,Bob,bob@gmail.com,987-654-3210,New York,25.0,Female,30000,Basic,Oklahoma,New Zealand
3645,Frank,frank@gmail.com,555-555-5555,New York,,Male,60000,,Arizona,Tuvalu
7704,Eva,eva@gmail.com,987-654-3210,Chicago,35.0,Female,60000,Platinum,Colorado,Russian Federation
407,Alice,alice@gmail.com,987-654-3210,New York,35.0,Female,1000000,Basic,Alaska,Madagascar
7148,Bob,bob@gmail.com,987-654-3210,Los Angeles,30.0,Female,75000,Basic,Vermont,Qatar
4343,Eva,eva@gmail.com,555-555-5555,New York,25.0,Female,45000,Gold,Minnesota,Papua New Guinea
2756,David,david@gmail.com,123-456-7890,new york,35.0,Other,75000,Silver,Wyoming,Madagascar
3721,David,david@gmail.com,987-654-3210,Los Angeles,,Female,45000,,Alaska,Comoros
7325,Alice,alice@gmail.com,987-654-3210,Phoenix,,Male,60000,Platinum,California,Saudi Arabia
3809,Eva,eva@gmail.com,,Houston,35.0,Male,30000,Platinum,Oklahoma,Guyana
8358,Eva,eva@gmail.com,,new york,40.0,Male,45000,Basic,New York,Western Sahara
3406,Alice,alice@gmail.com,987-654-3210,Chicago,,,60000,Basic,California,Cocos (Keeling) Islands
6073,David,david@gmail.com,,New York,,Male,75000,,Massachusetts,Anguilla
7417,Alice,alice@gmail.com,123-456-7890,Los Angeles,35.0,Male,30000,Silver,Louisiana,Czech Republic
1783,Grace,grace@gmail.com,,new york,40.0,Male,75000,Silver,Wyoming,Niue
1815,David,david@gmail.com,123-456-7890,,35.0,Male,,Gold,Michigan,Argentina
7218,Eva,eva@gmail.com,123-456-7890,Chicago,25.0,Female,45000,Silver,Colorado,Gibraltar
6891,David,david@gmail.com,,Houston,25.0,Male,75000,Platinum,Texas,Palau
9823,Frank,frank@gmail.com,987-654-3210,Houston,35.0,Male,30000,,Connecticut,Hong Kong
2953,Frank,frank@gmail.com,,Houston,35.0,Male,60000,Silver,South Dakota,Paraguay
630,David,david@gmail.com,,Phoenix,30.0,Male,75000,Basic,Indiana,Montserrat
350,David,david@gmail.com,,,45.0,Male,45000,Basic,Oregon,Qatar
6472,Charlie,charlie@gmail.com,,Houston,,Female,30000,Basic,Pennsylvania,Tanzania
3054,David,david@gmail.com,,Los Angeles,25.0,Male,60000,Basic,Arizona,French Southern Territories
3485,David,david@gmail.com,,,45.0,Male,Unknown,Basic,Virginia,Marshall Islands
6254,Alice,alice@gmail.com,,new york,30.0,Female,30000,Basic,Connecticut,Malawi
6329,Alice,alice@gmail.com,987-654-3210,Houston,30.0,Female,30000,Silver,Illinois,Sao Tome and Principe
244,Alice,alice@gmail.com,123-456-7890,new york,40.0,Female,Unknown,Gold,Ohio,Japan
4329,Charlie,charlie@gmail.com,123-456-7890,new york,35.0,Male,45000,,Nebraska,Kazakhstan
1257,David,david@gmail.com,,,,Female,45000,Basic,Nebraska,United States Virgin Islands
7013,Grace,grace@gmail.com,,New York,,Male,30000,Gold,Arkansas,Papua New Guinea
3528,Grace,grace@gmail.com,123-456-7890,Phoenix,,Other,30000,Gold,Idaho,Malaysia
6640,Charlie,charlie@gmail.com,123-456-7890,,25.0,Female,75000,Silver,New Hampshire,Guinea
9199,David,david@gmail.com,987-654-3210,Phoenix,25.0,Female,60000,Gold,Hawaii,Gambia
6913,Charlie,charlie@gmail.com,,Los Angeles,25.0,Male,45000,Basic,Maryland,Kyrgyz Republic
4798,Bob,bob@gmail.com,,Los Angeles,,Male,60000,Silver,Connecticut,Andorra
1648,Alice,alice@gmail.com,987-654-3210,Chicago,45.0,,45000,Silver,Michigan,Heard Island and McDonald Islands
9781,Alice,alice@gmail.com,123-456-7890,Los Angeles,30.0,Female,75000,Basic,Wisconsin,Philippines
4926,Charlie,charlie@gmail.com,555-555-5555,Houston,,Male,Unknown,Silver,Connecticut,Comoros
5541,Bob,bob@gmail.com,,Houston,30.0,Male,75000,Basic,New York,Norfolk Island
8156,Alice,alice@gmail.com,987-654-3210,Houston,35.0,Female,30000,Silver,Pennsylvania,Djibouti
7829,David,david@gmail.com,555-555-5555,new york,40.0,,30000,Basic,Kentucky,Sudan
2382,Bob,bob@gmail.com,123-456-7890,Phoenix,35.0,Female,60000,Basic,North Dakota,Niger
5211,Frank,frank@gmail.com,123-456-7890,New York,,Male,Unknown,Silver,Virginia,Poland
3170,Charlie,charlie@gmail.com,123-456-7890,Los Angeles,45.0,Male,45000,Gold,New York,South Africa
1640,Grace,grace@gmail.com,123-456-7890,Chicago,35.0,Male,Unknown,Basic,Rhode Island,Kazakhstan
7586,Frank,frank@gmail.com,123-456-7890,New York,40.0,Other,30000,,Indiana,Albania
4279,Alice,alice@gmail.com,123-456-7890,Chicago,45.0,Male,30000,Basic,Missouri,Uganda
3163,Eva,eva@gmail.com,987-654-3210,Houston,40.0,Female,,Basic,New Mexico,Rwanda
5072,Frank,frank@gmail.com,987-654-3210,,,Male,30000,Basic,Louisiana,Uruguay
5835,Alice,alice@gmail.com,,Houston,,Male,60000,Gold,Kentucky,Jamaica
1781,Grace,grace@gmail.com,,,45.0,Female,45000,Gold,Alaska,Belgium
7997,Bob,bob@gmail.com,555-555-5555,Phoenix,40.0,Female,30000,,Wyoming,Guyana
2940,Bob,bob@gmail.com,,,25.0,Male,75000,Basic,Pennsylvania,Malawi
362,Bob,bob@gmail.com,987-654-3210,new york,35.0,Male,1000000,Silver,Kansas,Slovenia
8021,Alice,alice@gmail.com,987-654-3210,Chicago,,Female,75000,Platinum,Washington,Northern Mariana Islands
6497,Bob,bob@gmail.com,123-456-7890,Chicago,30.0,Female,45000,Platinum,Wisconsin,Afghanistan
5998,Charlie,charlie@gmail.com,987-654-3210,new york,35.0,Female,75000,Basic,Iowa,Benin
9627,Alice,alice@gmail.com,123-456-7890,Houston,45.0,Male,30000,Platinum,South Dakota,Gambia
2448,Frank,frank@gmail.com,,Phoenix,40.0,Female,60000,Gold,Colorado,Cocos (Keeling) Islands
6833,Bob,bob@gmail.com,987-654-3210,,25.0,Female,60000,Basic,Kentucky,Maldives
5255,Eva,eva@gmail.com,,,40.0,Female,45000,Basic,South Dakota,Aruba
7572,Frank,frank@gmail.com,,new york,,Female,75000,Silver,New York,Ireland
5506,Frank,frank@gmail.com,123-456-7890,Houston,35.0,,30000,Gold,New York,Equatorial Guinea
1413,Alice,alice@gmail.com,987-654-3210,Phoenix,,Male,60000,Basic,Hawaii,Sri Lanka
5817,Frank,frank@gmail.com,123-456-7890,new york,,Female,Unknown,Basic,North Carolina,Turks and Caicos Islands
4436,Frank,frank@gmail.com,555-555-5555,New York,40.0,Female,45000,Basic,Oklahoma,Sudan
9197,David,david@gmail.com,123-456-7890,Houston,,Male,45000,Platinum,Michigan,Puerto Rico
880,Eva,eva@gmail.com,987-654-3210,New York,25.0,,75000,Basic,Vermont,Kazakhstan
9762,Charlie,charlie@gmail.com,555-555-5555,,30.0,Male,75000,Gold,Georgia,Belarus
3010,Charlie,charlie@gmail.com,123-456-7890,new york,45.0,Male,45000,Platinum,Alabama,Equatorial Guinea
2228,Charlie,charlie@gmail.com,,Los Angeles,45.0,Male,45000,Platinum,Wisconsin,Greenland
9676,Frank,frank@gmail.com,,New York,45.0,Male,75000,Gold,North Carolina,Pakistan
115,David,david@gmail.com,,Houston,25.0,Female,45000,Gold,Virginia,Montserrat
4837,David,david@gmail.com,987-654-3210,Los Angeles,45.0,Male,75000,Silver,South Dakota,Cook Islands
711,Bob,bob@gmail.com,123-456-7890,Chicago,35.0,Male,30000,Silver,Nevada,Norway
6499,Charlie,charlie@gmail.com,987-654-3210,new york,35.0,Female,60000,Basic,Rhode Island,Malaysia
7271,David,david@gmail.com,,Houston,45.0,Male,75000,Silver,Iowa,Panama
7570,Bob,bob@gmail.com,987-654-3210,New York,35.0,Female,60000,Basic,Oklahoma,Bulgaria
9474,Charlie,charlie@gmail.com,555-555-5555,new york,40.0,Male,30000,Silver,Idaho,French Southern Territories
3039,Frank,frank@gmail.com,,,35.0,Female,60000,Gold,Vermont,Guinea-Bissau
6860,Alice,alice@gmail.com,123-456-7890,Houston,35.0,Male,45000,Silver,Maryland,United States Virgin Islands
2935,David,david@gmail.com,987-654-3210,Chicago,30.0,Female,30000,Silver,West Virginia,Myanmar
6535,Eva,eva@gmail.com,,Phoenix,,Female,30000,Platinum,Ohio,Kenya
3971,Grace,grace@gmail.com,987-654-3210,Houston,,,30000,Gold,New Mexico,Albania
1308,Bob,bob@gmail.com,987-654-3210,Chicago,,Male,,Basic,Louisiana,Myanmar
482,Bob,bob@gmail.com,987-654-3210,Los Angeles,25.0,Female,75000,Silver,Arizona,Saint Barthelemy
9550,Charlie,charlie@gmail.com,123-456-7890,Chicago,45.0,Female,,Silver,Kentucky,American Samoa
1769,Frank,frank@gmail.com,987-654-3210,Los Angeles,30.0,,30000,Basic,Utah,Montserrat
3253,Eva,eva@gmail.com,123-456-7890,Houston,,Female,60000,Gold,North Carolina,Senegal
5569,Frank,frank@gmail.com,987-654-3210,Los Angeles,35.0,Male,30000,Silver,Colorado,Turkmenistan
6423,Frank,frank@gmail.com,987-654-3210,Houston,40.0,Female,30000,Platinum,New Jersey,Nepal
7123,Charlie,charlie@gmail.com,,Phoenix,,Male,60000,Gold,North Dakota,Ethiopia
7243,Eva,eva@gmail.com,987-654-3210,new york,30.0,Female,75000,Basic,Florida,Cayman Islands
7746,David,david@gmail.com,123-456-7890,Chicago,30.0,Female,30000,Silver,Idaho,Norfolk Island
6612,Charlie,charlie@gmail.com,,Houston,,,45000,Basic,Georgia,Swaziland
4519,Charlie,charlie@gmail.com,987-654-3210,Phoenix,35.0,Female,30000,Basic,New Mexico,Uganda
5909,Frank,frank@gmail.com,987-654-3210,Phoenix,40.0,Female,45000,Platinum,Rhode Island,Cambodia
5646,Frank,frank@gmail.com,555-555-5555,,30.0,Male,60000,Silver,Nevada,Monaco
6546,David,david@gmail.com,555-555-5555,,40.0,Female,45000,Gold,Arkansas,Vietnam
2301,David,david@gmail.com,987-654-3210,Chicago,45.0,Male,60000,Platinum,Nebraska,Russian Federation
4430,Bob,bob@gmail.com,555-555-5555,Phoenix,35.0,Female,60000,Silver,Hawaii,San Marino
5384,David,david@gmail.com,,Los Angeles,40.0,Male,45000,Basic,Nebraska,Portugal
226,Eva,eva@gmail.com,123-456-7890,,40.0,Male,45000,Platinum,Oregon,Belarus
7974,David,david@gmail.com,,Phoenix,,Female,60000,Silver,Connecticut,Grenada
4147,Charlie,charlie@gmail.com,987-654-3210,Los Angeles,30.0,Other,45000,Gold,New Mexico,Morocco
5261,Charlie,charlie@gmail.com,123-456-7890,Los Angeles,,Female,75000,,Oklahoma,Indonesia
6783,David,david@gmail.com,123-456-7890,Los Angeles,35.0,Female,30000,Silver,Alabama,Niger
7520,Charlie,charlie@gmail.com,123-456-7890,Phoenix,30.0,Female,Unknown,Silver,Virginia,Cape Verde
1652,Eva,eva@gmail.com,123-456-7890,Chicago,30.0,Male,45000,Gold,California,Montserrat
8008,Eva,eva@gmail.com,987-654-3210,Chicago,25.0,Male,75000,Basic,Texas,Bulgaria
7056,Charlie,charlie@gmail.com,987-654-3210,,35.0,Other,Unknown,,Delaware,Holy See (Vatican City State)
899,Grace,grace@gmail.com,,Chicago,,Other,Unknown,,Alabama,Poland
8215,Frank,frank@gmail.com,123-456-7890,Los Angeles,25.0,Male,60000,Gold,Massachusetts,United States Virgin Islands
6418,David,david@gmail.com,987-654-3210,Los Angeles,30.0,Male,45000,Basic,South Carolina,Central African Republic
1425,Grace,grace@gmail.com,123-456-7890,New York,,Female,75000,Silver,Utah,Western Sahara
9156,Charlie,charlie@gmail.com,555-555-5555,Houston,,Female,30000,Silver,Alaska,Dominican Republic
866,Charlie,charlie@gmail.com,123-456-7890,Chicago,45.0,Male,75000,Basic,New Mexico,Gibraltar
5563,Eva,eva@gmail.com,987-654-3210,New York,25.0,Male,75000,Basic,Arkansas,Gambia
6187,Bob,bob@gmail.com,987-654-3210,New York,45.0,,75000,Basic,North Dakota,Mongolia
6555,Grace,grace@gmail.com,987-654-3210,,30.0,Male,60000,Gold,Kentucky,Saint Pierre and Miquelon
